PC1,PC2,target_name
-3.1393282298391703,0.11128107898428041,setosa
-2.481569894129897,-0.0455984062728092,setosa
-2.811446388675141,0.08614613110952174,setosa
-2.8660560012697327,-0.31197607198475374,setosa
-2.737518672953653,0.09455998217470984,setosa
-2.722445270092112,0.3763932469700162,setosa
-2.809212741466186,-0.18801542324316856,setosa
-2.8390877386716418,0.2159487409608758,setosa
-2.6182069415072378,0.1503519640928408,setosa
-2.336593437614602,0.4462583543096823,setosa
-2.5987565430190065,0.7705120786973012,setosa
-2.5773960096048256,0.5538155389803654,setosa
-2.6469581569313947,0.4164838663304975,setosa
-2.544578356280788,0.2872689551356915,setosa
-2.823433286405049,0.09534433651526442,setosa
-2.711438814733995,1.0125042056901359,setosa
-2.7535339776798153,0.3066838376098344,setosa
-2.3964987856935003,1.0253450479370194,setosa
-2.5520088336472124,0.31555617528221447,setosa
-2.8345184080747403,-0.2359973985346846,setosa
-2.605929632587825,1.2188203834815123,setosa
-3.012810316421736,-0.4648194654078104,setosa
-2.9263242778217875,-0.6421801260525282,setosa
-2.5631466063880977,0.10373913130125523,setosa
-3.0557234413495973,-0.5028155917723023,setosa
-2.684141601565556,1.0197526926048077,setosa
-2.478738388280094,0.590936008960667,setosa
-2.4199429198420455,-0.1215540899184635,setosa
-2.9543385153914605,-0.17537067281845165,setosa
-2.5287991672765666,0.564105521849795,setosa
-2.572483776452457,0.6060661299623327,setosa
-3.1491972444827003,-0.035745809595992384,setosa
-2.808069502185153,0.24898806242653038,setosa
-2.7404468680467344,-0.09534300745894075,setosa
-2.5311352454487683,0.13121414630451422,setosa
-2.6833401897094653,0.5808618707705007,setosa
-2.3129661553348004,0.16392418887931548,setosa
-2.7922950867399616,-0.30930094861469204,setosa
-2.7868651108811444,0.02908887348248257,setosa
-2.7200949894410917,-0.06177239200259965,setosa
-2.6116688159552433,0.38289313664860636,setosa
-2.7267243853993817,-0.29781067154144925,setosa
-3.222703319435873,-0.8378690812463789,setosa
-2.72055165256999,0.8224190104987557,setosa
-2.5476896655631402,0.38248893448155297,setosa
-2.690453006936575,0.13682790240173137,setosa
-2.7086156999944255,-0.21333875031312832,setosa
-2.225167226861126,0.9918489421550181,setosa
-2.5036207265275117,0.6833941669555168,setosa
-2.717638603429142,0.0286017524362272,setosa
-2.7936075870665955,0.19906518920788674,setosa
-2.716082622404079,0.33386781899669415,setosa
-2.5739289513067254,0.4300113065035722,setosa
-2.7075531587157733,0.2226124831309919,setosa
-3.004410469436514,-0.39488954195463233,setosa
-2.885494068138393,-0.20807856682502557,setosa
-3.161548669633026,-0.48001046017918103,setosa
-2.8325737856424387,0.0032500085521949273,setosa
-2.620592569166468,0.6740847695406718,setosa
-2.6716616875783155,0.5103281028787494,setosa
-2.7457733781172586,0.5017175417466238,setosa
-2.206045881801993,0.47297523957459653,setosa
-2.7832206010010845,0.24494675046853231,setosa
-2.7284776973057254,0.2833705477573991,setosa
-2.4339787418267473,0.5364584127845129,setosa
-2.4713785382659808,0.6436217854268689,setosa
-2.8575643099383714,0.19282922897079757,setosa
-2.6519308571990186,0.4997497726300102,setosa
-3.2864149189023415,-0.5148074594827019,setosa
-2.7204029908187572,-0.23592744726542936,setosa
-2.811971622214859,0.5444089751127175,setosa
-3.0693001455886813,-0.777127251703237,setosa
-2.8078729675957566,-0.13753761964214917,setosa
-2.7282273779786386,0.37034401802021577,setosa
-2.3345889939081648,1.1117479209883427,setosa
-2.9088308328222654,-0.26182958483416563,setosa
-3.0393148434031105,-0.2488043252598029,setosa
-2.702738000336475,0.5029266891899029,setosa
-2.8517093343067175,-0.05381018127942827,setosa
-2.6860884791670308,-0.04100722299783488,setosa
-2.5921485927700787,0.8779865425558881,setosa
-2.6480124592400727,-0.3894134093544208,setosa
-3.392425701500131,-0.6696140396670929,setosa
-2.19057754301325,0.7366090039352473,setosa
-2.5255449858334016,0.635327957902839,setosa
-2.724695890916096,0.5099470037675458,setosa
-2.6701930013818935,-0.023342116392814027,setosa
-2.582383939048176,0.22485826162833877,setosa
-2.3626551792982693,0.6540539219151729,setosa
-3.1594390834894313,-0.5075154788863969,setosa
-2.5567879980508548,0.8349070528047653,setosa
-3.177272659908211,-0.38039793850922976,setosa
-2.6527577343864666,0.16992709631645653,setosa
-2.977005521850296,0.11032686181607954,setosa
-2.8642849325433404,-0.07521288822723093,setosa
-2.950390913930338,-0.4125876737694325,setosa
-2.5224023636564654,0.3252585705037445,setosa
-2.674101580873959,0.6732900250613927,setosa
-2.6683243482788854,-0.368505560030032,setosa
-2.6053588544067185,0.1570118271206713,setosa
-2.5714662362696616,0.14758972913996704,setosa
-2.480734462016148,0.250580346540592,setosa
-2.933579528944276,0.11011285871952481,setosa
-2.6676979386251998,-0.2922156604048878,setosa
-2.9796671628835023,0.16565725728806946,setosa
-2.75778361700976,-0.13136518897911387,setosa
-2.473760520795513,0.5064807341746889,setosa
-2.635273777969032,-0.15525209754886404,setosa
-2.4514405574121945,1.0010560357185314,setosa
-2.352043990878474,0.7594342497539168,setosa
-2.540964124470266,0.9463736815797406,setosa
-2.826707290301055,0.04446635581643399,setosa
-2.6034400967640314,0.6433408198913586,setosa
-2.530095432870413,1.2307315745151977,setosa
-2.6644625822059522,0.6002707189583258,setosa
-2.5691576023839793,0.6501476886584818,setosa
-3.1220394812605807,-0.648009173935284,setosa
-2.5764264399753176,0.5058828673967151,setosa
-2.5473474299886396,-0.08879914514580989,setosa
-2.3165264427023997,0.4322638180146603,setosa
-3.203054290894303,-0.23666734344273177,setosa
-2.6692631778273266,0.4801903399110339,setosa
-3.1828329620843663,-0.03758967378637834,setosa
-2.675617270589058,0.4890718443842026,setosa
-2.834739445634885,-0.12014629928151521,setosa
-2.3551352202876306,0.2058904720592416,setosa
-2.8972213089730556,-0.19170966262038025,setosa
-2.69193044226968,0.6708117227669188,setosa
-2.5319007798379825,0.1638226643313203,setosa
-2.6282825964585492,0.004944936119339438,setosa
-2.709483966526857,-0.23085712982187268,setosa
-2.667730967254263,-0.046885609506762016,setosa
-2.8779332978334535,0.9500419139797316,setosa
-3.078793909957113,-0.40640937645444897,setosa
-3.1238062578898296,-0.66041396433614,setosa
-2.790147411719933,0.10693096806245173,setosa
-2.7740649948970755,-0.277202987715941,setosa
-2.1840977809844304,0.41735122227568944,setosa
-3.1072781196906587,-0.4901330683909446,setosa
-2.540584067257315,0.4316382353928203,setosa
-2.676194796047192,0.651159314055965,setosa
-2.5744995450950783,0.409546581640706,setosa
-3.1274292003145843,-0.4447362293078134,setosa
-2.477347450357418,0.16508520590275122,setosa
-2.859181876127229,0.3661792823316823,setosa
-2.8292457740935375,0.3198227207375641,setosa
-2.517311673365077,0.4632080021398357,setosa
-2.629486050671647,-0.02198576290035259,setosa
-2.575438210264287,0.08571664030984927,setosa
-2.45022683310148,0.24036671492820716,setosa
-2.7289004079674024,0.5458019543142276,setosa
-2.76848083559129,0.2124219872499804,setosa
-2.4177551535227626,0.5618755278253085,setosa
-2.4699760023688087,0.05650512836595656,setosa
-2.650324938266163,-0.08494769698957327,setosa
-2.7047161610013846,0.8628723453189462,setosa
-2.8055468003683934,0.667273710312724,setosa
-2.6300966392639946,0.8060466385109022,setosa
-2.7943184772162613,-0.4564983683172983,setosa
-2.788610909049726,-0.1957865879986791,setosa
-2.7793923742870867,0.36592518574287247,setosa
-2.535015375097254,0.5042164349767697,setosa
-2.5890274742753117,0.19812737251453427,setosa
-2.8590485212533263,0.06822670589839142,setosa
-2.607396224446633,0.6730670010910051,setosa
-2.647159601317395,0.1757796151993185,setosa
-2.5393420082007467,1.0924581733541663,setosa
-2.546219779036112,0.35168122227277365,setosa
-2.6245672363109747,-0.06797460435229308,setosa
-2.8111746679614718,-0.39330530573627165,setosa
-2.390108543831346,0.25149463560812,setosa
-2.565430737303032,-0.1281442454017494,setosa
-2.4442441501484407,0.5331878192624355,setosa
-2.8245127720307446,0.0011460157294660434,setosa
-2.320104423116912,-0.05559512653425003,setosa
-2.6959173674429935,0.38204416211212244,setosa
-2.871013715290354,0.3010648787630421,setosa
-2.5825475180361095,-0.08780008673849249,setosa
-2.712252529504836,0.4862026645087685,setosa
-2.531199737986347,-0.19393890129172497,setosa
-2.431175477118513,1.0190855623168904,setosa
-2.6488680729594405,-0.24954764141318275,setosa
-2.610899620818374,0.6255342279621479,setosa
-2.5610970702341715,0.03727651143709387,setosa
-2.923903137085624,-0.253519578852587,setosa
-2.9359886253123713,-0.13192693070835837,setosa
-2.5560434134174854,0.7736344626067764,setosa
-2.766824111195802,0.29059142983685593,setosa
-2.632276015599372,0.5380034850739301,setosa
-2.735971476133587,0.09725907720519711,setosa
-2.6679349874397635,0.18106655662547144,setosa
-2.5758502992405425,0.9232061718858784,setosa
-2.7320720394361335,0.2372554830864022,setosa
-2.7577441715516255,0.6975911689607752,setosa
-2.751595879046174,0.16190119062764552,setosa
-2.807370555234295,0.24715464500058815,setosa
-2.8948799136962933,-0.4216660559439065,setosa
-2.809937130280743,-0.29305465616172466,setosa
-2.483467477975207,0.7359231592126694,setosa
-2.71099684134613,0.5680827708978979,setosa
-2.2521568908458,1.0303490363179986,setosa
-2.7204498633370253,-0.25873590071479935,setosa
-2.758923827734229,-0.18512316426207853,setosa
-2.7634522849531837,-0.23563362512862085,setosa
-2.757666171657853,0.14083258865068427,setosa
-2.5618818824043683,0.039247045123921076,setosa
-2.7542039646203853,0.3545198434009986,setosa
-2.512722296273803,1.2301038933750448,setosa
-2.8055744681332806,0.22124926166594516,setosa
-2.567285065618113,0.3724294335166558,setosa
-2.231732252027781,0.777991913878294,setosa
-2.341691963963572,0.23404816883786594,setosa
-2.530124062995909,0.2866682105360674,setosa
-3.0414445041827363,-0.4755111405668986,setosa
-2.4823544190485887,0.5338089894061495,setosa
-2.556023877652985,0.8993485987254006,setosa
-2.6668412987720864,0.12770331635834253,setosa
-2.7306080389947835,0.3155418166999633,setosa
-3.0667706683532363,-0.423750713844421,setosa
-2.563759615092015,0.5592894120036993,setosa
-2.7324917070496157,0.37206495914038484,setosa
-2.805253935688497,0.24981666804464187,setosa
-2.7363308800966624,-0.32888641659409945,setosa
-3.274310031148668,-0.30279032695283803,setosa
-2.8727923133724667,-0.06576509025482924,setosa
-2.7242906498229633,0.0070080561464775926,setosa
-2.4409588213162507,0.1150957816042304,setosa
-2.6480533958279913,0.7747928151005361,setosa
-2.4455725698146997,0.49610070751786495,setosa
-2.766769680053828,0.9258273787600588,setosa
-2.6612989470631976,-0.34288422036243915,setosa
-2.942722998765422,-0.124001012668284,setosa
-2.757599900175823,-0.22624463069082346,setosa
-2.5830926027334904,0.6319419558704045,setosa
-2.8019815463577102,-0.17960092559070517,setosa
-2.591099121993239,0.607532273523482,setosa
-2.5979525548002513,0.5864602930645528,setosa
-2.8696505663153453,-0.150286715810795,setosa
-2.6139347097145698,0.13273044047069238,setosa
1.2551746430082584,0.6253540989185673,versicolor
0.8925705939194879,0.28314507681438617,versicolor
1.4175417976035032,0.4542063520808073,versicolor
0.16875677845594872,-0.8881762798521882,versicolor
1.0408148030072777,0.026058474915706675,versicolor
0.6162721325601268,-0.47697151557060735,versicolor
1.0830269147883245,0.1806814236517571,versicolor
-0.7902400734158315,-1.065521933143886,versicolor
1.0335904850499107,0.1654541035217667,versicolor
-0.033375697460067855,-0.796550717626384,versicolor
-0.5234855740057034,-1.3102864415036102,versicolor
0.4604400024958739,-0.18688663263623173,versicolor
0.2068457184339536,-0.5920140168148738,versicolor
0.9036669187794191,-0.15745500282681402,versicolor
-0.2077381392059614,-0.30809577622471185,versicolor
0.8782421067024346,0.488969353137124,versicolor
0.6365171524309696,-0.44342112534846745,versicolor
0.22304496347242164,-0.38332628134169333,versicolor
0.8965888372245505,-0.5459123616389006,versicolor
-0.015912359787360053,-0.6014638523468552,versicolor
1.0830097319081196,-0.20588470888532306,versicolor
0.2950453234284698,-0.07559531540597231,versicolor
1.23026317868183,-0.3261508505747912,versicolor
0.8822791697942511,-0.25837643757148054,versicolor
0.642478506461865,0.14618341216678754,versicolor
0.8926833587534881,0.2643238162744579,versicolor
1.3129936301605412,0.23360142620593116,versicolor
1.5251233663498418,0.23346551157557105,versicolor
0.7657588816032073,-0.18596644857424938,versicolor
-0.33007887288902005,-0.3884399531750171,versicolor
-0.0748472494669068,-0.7496203479731722,versicolor
-0.24782652557456863,-0.6995311340930215,versicolor
0.11426687218276754,-0.37206833439078135,versicolor
1.3635344708581485,-0.4637480395560445,versicolor
0.56602349508334,-0.5714439012438088,versicolor
0.7502465626151862,0.1187324885579315,versicolor
1.1870740702111426,0.3733067767633278,versicolor
0.7729095787200118,-0.32475401833071604,versicolor
0.20840129018313114,-0.38655647005297666,versicolor
0.11440287588377185,-0.6848233485500979,versicolor
0.46739483956922534,-0.7420419204487674,versicolor
0.8649179471284629,-0.08271249169368122,versicolor
0.2145155922620745,-0.45145985935535915,versicolor
-0.7509195111107632,-1.0423756849231678,versicolor
0.33161553008001654,-0.5595247560079732,versicolor
0.28973056122004337,-0.30145902058574947,versicolor
0.3352780829053019,-0.3952765209033622,versicolor
0.6066266744297613,-0.0027409806995191133,versicolor
-0.9614277194620184,-0.816666108148091,versicolor
0.27978597203147526,-0.42222079920196975,versicolor
0.5247838252372716,-0.2731109266695215,versicolor
-0.10171692100499552,-0.6664441501923193,versicolor
0.4476848285085282,-0.6743840110632586,versicolor
0.21345524817978667,-0.3071245512457148,versicolor
1.0818161117798608,0.510777017605121,versicolor
0.7032743062279616,0.41902224990576364,versicolor
0.6124317982680898,-0.08282108452415304,versicolor
0.25429827505547653,-0.8881646858401515,versicolor
1.2114842254482934,-0.39620831212898544,versicolor
1.0365166484521868,0.04953561725966704,versicolor
0.016160723116501963,-0.537005148355445,versicolor
1.3226514836836145,0.5451743404711484,versicolor
0.12785015763015384,-0.19599610689375435,versicolor
1.062230938626052,0.4650996809712744,versicolor
0.050109064640932566,-0.3112131576945032,versicolor
0.6340103705170002,0.4072419297974603,versicolor
0.44453033616038606,-0.5678576190779063,versicolor
1.0990357400386062,0.27951623693644034,versicolor
0.553753070241692,-0.22459142503389806,versicolor
0.7995292755921621,-0.39973631088522854,versicolor
0.40851583878261355,-0.3805192617754205,versicolor
0.7143904828087182,0.44043842512383247,versicolor
0.2106706791845525,-0.13560923019273208,versicolor
1.0608457987066595,0.11537444609407288,versicolor
0.9120137062591613,-0.1249135931659211,versicolor
1.1445231830293752,0.3878758787133689,versicolor
0.7616751109355198,0.089540500878031,versicolor
0.11825650995631865,-0.03635738208989281,versicolor
0.919539502358699,0.24931123288675128,versicolor
0.32498487058114733,-0.6366759185167519,versicolor
0.9503804522056223,-0.5063419429173868,versicolor
0.8459594329205569,0.37436352637596393,versicolor
1.2492258493124684,0.37252262273266457,versicolor
1.0233210655190863,-0.02875333723993645,versicolor
0.1432581012049159,-0.7899827726441782,versicolor
0.6745447501739044,0.21380539681345745,versicolor
1.4471577843179961,0.20480828566956344,versicolor
0.5443989552671269,-0.10400696717946811,versicolor
0.36896945086674116,-0.6120725476087152,versicolor
0.36831027925881,-0.6793435478567886,versicolor
0.3320029804111133,-0.7362977723790758,versicolor
0.9391819778336226,-0.015877793592149025,versicolor
1.2731603648197094,-0.2003650803606929,versicolor
0.6415774974255468,-0.4955589613816418,versicolor
0.48843620637478846,-0.20997829382359967,versicolor
0.8808160012762638,0.18979165111289653,versicolor
1.3285506186701355,-0.4490954614407663,versicolor
0.12527774025764327,-0.6556180929098225,versicolor
1.453259720272217,-0.16353784255564197,versicolor
-0.1226301920684083,-0.5923866174199732,versicolor
0.31525991421584365,-0.38413058227342933,versicolor
0.47660468316799065,0.061209421348403126,versicolor
0.8940792059096037,-0.25779250704856693,versicolor
1.07271580444782,-0.5483912799353599,versicolor
-0.10377288791645967,-0.4399050448116242,versicolor
-0.14833537338964842,-0.7004688941606583,versicolor
0.9665893420772731,0.29023244313222474,versicolor
