PC1,PC2,PC3,target_name
-2.6582904624020203,-0.308842183364483,-0.13139019511094183,setosa
-2.520575056138825,0.26389269299523654,-0.216440556020095,setosa
-2.9836882790571986,-0.22966935261760302,0.13336956454935012,setosa
-2.6180384970454798,0.3952515228706588,0.1612316503039886,setosa
-2.677139347302079,0.4364234185474505,0.0952692701304547,setosa
-2.760834681528898,0.7596381673951935,-0.050359638390678224,setosa
-2.761023113949057,0.2606179983135739,0.03466828587189485,setosa
-2.5435392831478376,0.6809430471690687,0.027003933064349325,setosa
-2.555200029022102,0.8459257646522191,-0.11667784477579299,setosa
-2.766054270217814,-0.02852613572286611,-0.15286058054839843,setosa
-3.033256041796338,-0.7567262240487906,-0.07054467547322396,setosa
-2.9788151023790372,-0.21621902129749682,-0.09282905565083593,setosa
-2.6156813041750366,0.40777658278016826,-0.1129258282010614,setosa
-2.95035023419961,-0.2248791430730952,0.10488212357226893,setosa
-2.72810199539989,0.2060263323066689,0.07668108239673319,setosa
-2.416648423621259,0.7325570798212206,0.4548296152057964,setosa
-2.5784527665302237,-0.2039489765719953,-0.08875327046761233,setosa
-2.8399460942592336,-0.1734895929574618,0.1434100500559401,setosa
-2.7884451713878775,-0.17731055845683308,0.11258940771050732,setosa
-2.390201972911555,0.542179847450023,0.38315570722182657,setosa
-2.99223423546181,-0.3717500833733709,-0.08142761275144317,setosa
-2.7969913846496803,1.0325234659386915,0.025183102486222256,setosa
-3.2973496390554997,-0.5496399938733925,0.21236489192943148,setosa
-2.9822751852477416,-0.30347371403143075,-0.0441650368850052,setosa
-2.5028789475355038,0.03107164552583619,0.30344923936600504,setosa
-2.9109598179296228,0.15556110666392886,0.3045249062830063,setosa
-2.5953557654574015,0.6216769153967476,-0.3350890008236392,setosa
-2.61242118792785,0.21902278980759782,0.23543974594599573,setosa
-2.920077364988347,-0.08440838344569102,0.1744949759476282,setosa
-2.403014002263282,1.3969308973757713,0.38030188914147817,setosa
-2.8140812376264397,0.08955328360645076,0.23272478098373078,setosa
-2.582013763512078,0.5644034800644935,0.37204615257178875,setosa
-2.4862103422322956,0.20794084873651641,-0.2778398336156405,setosa
-2.510469673026999,0.9200109022597811,0.25655612935613226,setosa
-2.445982972887626,0.09725343257054764,-0.15238029576453319,setosa
-3.076523272469906,-0.5269772661996628,-0.04315891620356423,setosa
-3.0622861475739427,0.16658571783885456,0.5624541878353797,setosa
-2.705268998532853,0.93685657004748,0.2287376897907038,setosa
-3.035090353448197,-0.24316667807807146,0.021055666348989144,setosa
-2.974401053264123,-0.3860481309737178,0.1851764636955438,setosa
-2.6746171269472057,0.24394188203498324,-0.3414611732311391,setosa
-2.7319272860352815,0.6476823212984328,0.2920185698943204,setosa
-2.9623953006791477,-0.010654116011175496,0.19088735943501997,setosa
-2.4867385118506196,0.10356926847360803,-0.2175942637551168,setosa
-3.25862681308217,-0.41072246543975854,-0.05614342090582103,setosa
-2.7254096873132183,0.49760518565470857,0.04664507104732145,setosa
-2.73169424262952,-0.19601688056143018,0.30383805859461854,setosa
-2.3816842863533334,0.7714880557561781,0.043128821223615915,setosa
-2.4668789398880544,0.13735344074911904,-0.07539756717659146,setosa
-2.9791549126048036,-0.2754244120161724,0.11489541618930395,setosa
-3.0614339508319035,-0.4231862053021773,-0.05439273189425975,setosa
-2.8687883076145377,-0.3266460868138221,-0.18428365224806087,setosa
-2.7966388302592198,-0.37726681670195905,-0.1198609677093512,setosa
-2.5477019879282468,0.05053946488263428,-0.19470858119335022,setosa
-2.6316738509329154,0.4386949536622131,-0.028876497324917594,setosa
-2.370066703531339,0.7080643109607312,0.05218958099423124,setosa
-2.210894721014966,0.4557344254119853,0.20079837009484336,setosa
-2.6225135005378633,0.2693100830195796,0.3078590145266895,setosa
-2.486740033374717,0.16738023372503097,0.06856207914268252,setosa
-2.8046863211752013,0.45964915278247176,0.2633716155399277,setosa
-2.5702093915399655,0.7608390732679755,0.24186421902279556,setosa
-2.213237666520648,0.9906365272384203,-0.049460807527322376,setosa
-2.57598656148823,0.4173895808015784,0.11216954310481134,setosa
-2.855955585364156,0.19918169058290403,0.076778370805251,setosa
-2.64155022998977,-0.28742910798536503,0.10050601053754432,setosa
-2.8603335778566046,-0.21656919371723404,-0.09768377183647836,setosa
-2.33946736707127,0.6171262479412167,0.3676896218310325,setosa
-2.76259535841173,0.038226760161769846,-0.037828886056962246,setosa
-2.6715481551572533,0.2327199817996739,0.2725954895574826,setosa
-2.8854740514751698,-0.1950926997727107,0.12258421334515107,setosa
-2.568675882358009,0.3777565794437132,-0.16333893713306408,setosa
-2.4180037576785347,-0.27907403874737025,0.15185977203983914,setosa
-2.7393530138734974,0.12575881793194643,-0.20526063984409004,setosa
-2.8539519541307237,-0.2950260584531268,-0.03683635030839842,setosa
-2.2902832732959557,0.4521866344880312,-0.0006324103726328273,setosa
-2.54709417514611,-0.16268670408185848,-0.3717572121624168,setosa
-2.6539464029264357,0.095425803463427,0.2937817114892133,setosa
-2.1858480211377587,0.6297757678202052,-0.14695259675635358,setosa
-3.108616221586224,-0.5425847841607592,0.32604865929806903,setosa
-2.7312629764783787,0.2314032428465591,-0.2543967695006316,setosa
-2.974638131346673,-0.39512662415684296,-0.11046839419532353,setosa
-2.60677511244715,0.7789617761682015,0.2769976227620968,setosa
-2.8237224334908113,-0.41771395184424964,-0.1593327355213832,setosa
-2.844416245927821,0.0865729334293226,-0.4238852631682246,setosa
-2.649881156102696,-0.01574323504110442,-0.018274754753756506,setosa
-2.8666239749358065,-0.10610849132215971,-0.030333896475347566,setosa
-2.7235121666778803,0.3778332442620842,0.27541216446776884,setosa
-2.7933358663529257,-0.28038624763790576,-0.11686159625815798,setosa
-2.63655622894166,0.29715174925055177,0.13155629881721964,setosa
-2.997840924020347,-1.0674541322210507,-0.44720844741196,setosa
-2.7090308813003823,0.17915944150404872,0.013797736063589666,setosa
-2.7133740508797963,0.5425718439360718,0.35770575272188815,setosa
-3.185968701873029,-0.48268575118361046,0.3501387830772667,setosa
-2.754192697093846,0.3678193115469375,0.05918248121636014,setosa
-2.6877719663764417,0.41510728760383486,-0.08459779478993301,setosa
-2.577793594922293,-0.13667797632392187,-0.09754410676013936,setosa
-3.1867844040118958,-0.6198200454718563,-0.12432329545525048,setosa
-2.587438149228022,-0.12912994654745003,-0.39727615823504464,setosa
-2.3871648236197323,1.099670367585741,0.4109735744800523,setosa
-2.6191459658292247,0.2422220881624071,-0.3652426577958235,setosa
-2.7130126105519152,-0.35193223088869896,-0.20155971418102636,setosa
-2.4676578810273653,-0.18239808396178336,0.2652754347351788,setosa
-2.4123798030163015,0.23169907859274907,0.22629602921675365,setosa
-3.060336450965805,-0.13946278314633087,-0.03826897070506935,setosa
-2.5574736756155176,-0.04999474940605708,-0.050369324788424485,setosa
-2.679532884046491,0.4320414906221721,0.12133702068432231,setosa
-2.7663660529627507,0.6660883102697834,-0.10280609241683225,setosa
-2.6496147669852177,0.6785205378714885,0.2459994519322759,setosa
-2.3817255113190843,-0.08873348871093611,0.20527272429834914,setosa
-2.525972202816125,0.5498180886482569,0.17388015407183677,setosa
-2.6580005039695798,-0.08307748622021549,0.0463561145586664,setosa
-2.766998792204715,0.2390986789821019,0.28285384085606324,setosa
-2.5386457106401545,0.38193174018928033,-0.12003298805428075,setosa
-2.5679581817213433,1.2712915995651262,-0.25567722982019464,setosa
-2.428674795514124,0.1539336705385601,-0.0574722232977852,setosa
-2.8669898291067755,0.26106539381183236,0.048001872907624935,setosa
-3.1628613934380283,-0.48733535497661595,-0.16844898501738245,setosa
-2.5733951628407064,-0.061895460999775054,-0.38011613769999225,setosa
-2.6556807967677396,0.39944961903770704,-0.008506332219350182,setosa
-2.660918564076291,0.5942860558215246,0.1690144096404274,setosa
-2.6983472193565525,0.14467062291958754,-0.10218871355591833,setosa
-2.4741132992275046,0.6770845307303572,-0.4268145334229718,setosa
-2.3186173049913363,0.14928111059077764,0.048935904680561915,setosa
-2.8868914373817707,-0.3456467317155463,0.1595602292143986,setosa
-3.1834496170443094,-0.3681564433138629,0.4490389599773856,setosa
-2.655615041252746,-0.1577799038610932,0.32702269935262085,setosa
-2.8065623386915326,0.22571542335238615,0.2329534003797872,setosa
-2.787839487448505,1.109501755082114,0.4715486213562792,setosa
-2.661333259246361,-0.02891961248245778,-0.22531097729373217,setosa
-2.5791761141562426,0.4634245477893053,-0.07839380425400194,setosa
-2.5940382979245196,0.258271224271053,0.03769928038684337,setosa
-2.814867508110761,-0.5064148415481524,0.09901498629912217,setosa
-3.0499575681958584,-0.6550262776653266,-0.12842959945794188,setosa
-2.772347316124118,0.09673700439823385,-0.17185452169533905,setosa
-2.749482933898058,0.3430763601582285,-0.25391745149119616,setosa
-2.758909207003497,0.21633662971153722,0.2691202091123382,setosa
-2.671109403973171,0.09521816767913904,-0.041581457294565305,setosa
-2.4662537937749467,0.3725304574043333,0.1298392949554213,setosa
-2.6811055514350786,0.5636044884986733,0.3879313930892309,setosa
-2.782053534421571,0.3085273121485521,0.13171559193711688,setosa
-2.660947718296961,0.5149531450497706,-0.06169167760582353,setosa
-2.7892825041920224,-0.08423084066660103,0.00554423578971934,setosa
-2.7294860659890867,-0.33591634200713383,0.09417459292867458,setosa
-3.216247700098696,-0.3965106041919304,-0.0538635327307902,setosa
-2.4724578734409097,0.6112605177236992,0.400179228712822,setosa
-2.4681622222208817,0.7867983187155669,0.04809858930695329,setosa
-2.998612471478348,-0.32574777365116603,0.06908854711121734,setosa
-2.7451594012524043,0.36472603878665044,-0.29865442212126164,setosa
-2.8540261341347732,0.2674318809802392,0.05682958310798431,setosa
-2.52948254591244,0.47220949747863994,0.10722157959709483,setosa
-2.5502381533415837,0.48565871422667595,0.05522403890895032,setosa
-2.8630992345871276,-0.14273113879894073,0.18772000334587113,setosa
-2.511264167989666,0.18312137845639498,-0.2303553999053934,setosa
-2.6410637364047695,0.2753053605551923,0.20605501856666228,setosa
-2.344199042383512,0.1151662118263932,-0.002476786923083993,setosa
-2.7739254374180042,0.3755479622340392,0.1682530445955593,setosa
-2.735487179744952,0.07970700419198629,-0.06863187935927323,setosa
-3.19101625781697,-0.4810594122559202,0.013208474151208863,setosa
-2.6327124138991578,0.4146533027760091,0.3881215713905648,setosa
-2.770791019705892,0.014809736234374427,-0.2682853786361087,setosa
-2.6470567181602487,1.011239019282466,0.3597682153217447,setosa
-3.0495325098870496,-0.2753340895857592,0.11758983208316962,setosa
-2.7544132830232533,-0.11141856847968601,-0.050378868634857854,setosa
-2.7471132250152897,-0.002614241391782457,-0.018438698305268245,setosa
-2.540588976490755,0.527903755657932,0.1197410660813108,setosa
-2.526331276331244,-0.050892727299977736,-0.21531789904162502,setosa
-2.4998763333420477,1.110331194386493,-0.058432612978220666,setosa
-2.7937180914942568,0.13642336720872894,0.13163768858895442,setosa
-2.535974868276364,0.45469421780884467,0.03739905804868857,setosa
-2.65649372833356,0.5504846833575501,-0.05625348228896074,setosa
-2.633867207395071,0.11040894043321092,-0.006909250646263382,setosa
-2.579353249781876,0.460064557067108,0.09121221521083857,setosa
-2.9432998146093006,-0.46192637049766727,-0.11638701146789573,setosa
-2.9031457939084806,-0.20719687839730216,0.2644402902161498,setosa
-2.958403310584463,-0.6592906135937122,0.1867566341078279,setosa
-2.6417130257726833,0.07724914914901326,-0.21762256059094565,setosa
-2.5595219914253162,0.6095829375691029,0.21478072115349714,setosa
-2.682470086259775,0.1473759503034966,0.0033198143162700977,setosa
-3.1302686233777064,-0.5545026211497284,-0.014082470609485268,setosa
-2.534139622968719,0.6803083304219619,0.17868276682179113,setosa
-2.8451364643911794,-0.0970797024666803,-0.027143608840501807,setosa
-2.5855360492440367,0.5528933674087195,0.11659587199704127,setosa
-2.8319332746791943,-0.2807408891614873,-0.13000844566653738,setosa
-2.384513180772157,0.6926732493478642,-0.31139979680659907,setosa
-2.991315606969345,-0.15115856914304437,0.013405333311666809,setosa
-3.05216783973707,-0.1591986680225217,0.04654568351482819,setosa
-2.5372425283387003,-0.043448120279925284,-0.1687882204594499,setosa
-2.6164219856951894,-0.09674853194320754,-0.4689759435395767,setosa
-2.2413091208601346,0.32141266036581495,0.4238615002528387,setosa
-2.674620427978919,0.2764876607591811,0.38999420773887694,setosa
-3.1393282298391703,0.11128107898428041,0.3072564477026028,setosa
-2.481569894129897,-0.0455984062728092,-0.019994810201780622,setosa
-2.811446388675141,0.08614613110952174,0.01960646949498527,setosa
-2.8660560012697327,-0.31197607198475374,0.1522429283128179,setosa
-2.737518672953653,0.09455998217470984,0.006828064754646951,setosa
-2.722445270092112,0.3763932469700162,0.1303552666152732,setosa
-2.809212741466186,-0.18801542324316856,-0.3815128193047636,setosa
-2.8390877386716418,0.2159487409608758,0.14876572863099297,setosa
-2.6182069415072378,0.1503519640928408,-0.19124801265115765,setosa
-2.336593437614602,0.4462583543096823,0.44822228539244297,setosa
-2.5987565430190065,0.7705120786973012,0.14086426214294556,setosa
-2.5773960096048256,0.5538155389803654,0.3419250307554899,setosa
-2.6469581569313947,0.4164838663304975,0.07208732352941932,setosa
-2.544578356280788,0.2872689551356915,-0.14384950469820443,setosa
-2.823433286405049,0.09534433651526442,0.11002472395878996,setosa
-2.711438814733995,1.0125042056901359,-0.12740575027797393,setosa
-2.7535339776798153,0.3066838376098344,0.08579414283664956,setosa
-2.3964987856935003,1.0253450479370194,-0.04430614364522614,setosa
-2.5520088336472124,0.31555617528221447,0.14397618318901095,setosa
-2.8345184080747403,-0.2359973985346846,0.1971528914417124,setosa
-2.605929632587825,1.2188203834815123,-0.155198366907126,setosa
-3.012810316421736,-0.4648194654078104,-0.057544661221940324,setosa
-2.9263242778217875,-0.6421801260525282,-0.049683806683195414,setosa
-2.5631466063880977,0.10373913130125523,-0.12970475425112882,setosa
-3.0557234413495973,-0.5028155917723023,-0.1735461801736582,setosa
-2.684141601565556,1.0197526926048077,0.39717281571801916,setosa
-2.478738388280094,0.590936008960667,0.03506068862381813,setosa
-2.4199429198420455,-0.1215540899184635,-0.49768468234793406,setosa
-2.9543385153914605,-0.17537067281845165,-0.10577324577127944,setosa
-2.5287991672765666,0.564105521849795,0.03398856789414399,setosa
-2.572483776452457,0.6060661299623327,0.16727706257854008,setosa
-3.1491972444827003,-0.035745809595992384,0.30857390175552313,setosa
-2.808069502185153,0.24898806242653038,0.07220669115525918,setosa
-2.7404468680467344,-0.09534300745894075,-0.16916351481695685,setosa
-2.5311352454487683,0.13121414630451422,0.25901453013630005,setosa
-2.6833401897094653,0.5808618707705007,-0.08296328464614261,setosa
-2.3129661553348004,0.16392418887931548,-0.16424782916974312,setosa
-2.7922950867399616,-0.30930094861469204,-0.1588003703256317,setosa
-2.7868651108811444,0.02908887348248257,0.037494939465959665,setosa
-2.7200949894410917,-0.06177239200259965,-0.05113965599305215,setosa
-2.6116688159552433,0.38289313664860636,0.03328736573206281,setosa
-2.7267243853993817,-0.29781067154144925,0.1323235413976539,setosa
-3.222703319435873,-0.8378690812463789,0.06819502177423845,setosa
-2.72055165256999,0.8224190104987557,0.45016825744485983,setosa
-2.5476896655631402,0.38248893448155297,0.17531154168707302,setosa
-2.690453006936575,0.13682790240173137,-0.27367273465920317,setosa
-2.7086156999944255,-0.21333875031312832,-0.19797540222308047,setosa
-2.225167226861126,0.9918489421550181,-0.11633136487901843,setosa
-2.5036207265275117,0.6833941669555168,-0.13728790050638626,setosa
-2.717638603429142,0.0286017524362272,0.31524459214244277,setosa
-2.7936075870665955,0.19906518920788674,0.016872591347679752,setosa
-2.716082622404079,0.33386781899669415,-0.2611734855637168,setosa
-2.5739289513067254,0.4300113065035722,-0.0664085247941299,setosa
-2.7075531587157733,0.2226124831309919,-0.21658390475361888,setosa
-3.004410469436514,-0.39488954195463233,0.14894765025161388,setosa
-2.885494068138393,-0.20807856682502557,0.24052684259296683,setosa
-3.161548669633026,-0.48001046017918103,0.0833072969918561,setosa
-2.8325737856424387,0.0032500085521949273,-0.14882865643232968,setosa
-2.620592569166468,0.6740847695406718,-0.29196574828576327,setosa
-2.6716616875783155,0.5103281028787494,0.10391244196131397,setosa
-2.7457733781172586,0.5017175417466238,0.14645259582102907,setosa
-2.206045881801993,0.47297523957459653,-0.3675811643925376,setosa
-2.7832206010010845,0.24494675046853231,-0.07633332633206508,setosa
-2.7284776973057254,0.2833705477573991,0.0009133283728729735,setosa
-2.4339787418267473,0.5364584127845129,0.1394869428727415,setosa
-2.4713785382659808,0.6436217854268689,-0.12768433361562243,setosa
-2.8575643099383714,0.19282922897079757,0.25570527805446275,setosa
-2.6519308571990186,0.4997497726300102,0.033517826956712175,setosa
-3.2864149189023415,-0.5148074594827019,-0.023626726945836313,setosa
-2.7204029908187572,-0.23592744726542936,-0.43250217722546025,setosa
-2.811971622214859,0.5444089751127175,0.3107422071101126,setosa
-3.0693001455886813,-0.777127251703237,-0.07507884914442392,setosa
-2.8078729675957566,-0.13753761964214917,0.015885301063722934,setosa
-2.7282273779786386,0.37034401802021577,-0.24411160576555618,setosa
-2.3345889939081648,1.1117479209883427,0.21124459137032028,setosa
-2.9088308328222654,-0.26182958483416563,0.19213791536174304,setosa
-3.0393148434031105,-0.2488043252598029,0.04639829369486103,setosa
-2.702738000336475,0.5029266891899029,0.21274052636987922,setosa
-2.8517093343067175,-0.05381018127942827,0.09064192654526833,setosa
-2.6860884791670308,-0.04100722299783488,0.014029956329274201,setosa
-2.5921485927700787,0.8779865425558881,0.39818210243174035,setosa
-2.6480124592400727,-0.3894134093544208,-0.39598735844721134,setosa
-3.392425701500131,-0.6696140396670929,-0.07410916215399882,setosa
-2.19057754301325,0.7366090039352473,0.12494727002460114,setosa
-2.5255449858334016,0.635327957902839,0.17170487587010366,setosa
-2.724695890916096,0.5099470037675458,0.07710449886724015,setosa
-2.6701930013818935,-0.023342116392814027,-0.3721838720732928,setosa
-2.582383939048176,0.22485826162833877,0.006134289968705145,setosa
-2.3626551792982693,0.6540539219151729,0.5376895741967203,setosa
-3.1594390834894313,-0.5075154788863969,-0.14236432330271184,setosa
-2.5567879980508548,0.8349070528047653,0.06932619810827291,setosa
-3.177272659908211,-0.38039793850922976,0.24968810255397098,setosa
-2.6527577343864666,0.16992709631645653,-0.18515123482323798,setosa
-2.977005521850296,0.11032686181607954,0.11617027899447172,setosa
-2.8642849325433404,-0.07521288822723093,0.3109711785559581,setosa
-2.950390913930338,-0.4125876737694325,0.2524296827191169,setosa
-2.5224023636564654,0.3252585705037445,-0.1649447930117674,setosa
-2.674101580873959,0.6732900250613927,-0.09226420968348562,setosa
-2.6683243482788854,-0.368505560030032,-0.2137006031036105,setosa
-2.6053588544067185,0.1570118271206713,-0.11660264096406689,setosa
-2.5714662362696616,0.14758972913996704,-0.14803151279120763,setosa
-2.480734462016148,0.250580346540592,0.1761023762874348,setosa
-2.933579528944276,0.11011285871952481,0.09133589856482272,setosa
-2.6676979386251998,-0.2922156604048878,-0.13547738869497886,setosa
-2.9796671628835023,0.16565725728806946,0.02450405694955108,setosa
-2.75778361700976,-0.13136518897911387,-0.12355708274515437,setosa
-2.473760520795513,0.5064807341746889,-0.16030527148495027,setosa
-2.635273777969032,-0.15525209754886404,-0.15364168808287998,setosa
-2.4514405574121945,1.0010560357185314,0.32841199599869025,setosa
-2.352043990878474,0.7594342497539168,0.3025768461635666,setosa
-2.540964124470266,0.9463736815797406,0.09562894587234927,setosa
-2.826707290301055,0.04446635581643399,0.21399124249224735,setosa
-2.6034400967640314,0.6433408198913586,0.3875281365993659,setosa
-2.530095432870413,1.2307315745151977,0.5390118212325689,setosa
-2.6644625822059522,0.6002707189583258,0.19392290394969403,setosa
-2.5691576023839793,0.6501476886584818,0.13995718891105757,setosa
-3.1220394812605807,-0.648009173935284,0.0010667559240525315,setosa
-2.5764264399753176,0.5058828673967151,0.053846330550988836,setosa
-2.5473474299886396,-0.08879914514580989,-0.3734983573275454,setosa
-2.3165264427023997,0.4322638180146603,0.11788231233137808,setosa
-3.203054290894303,-0.23666734344273177,0.3627981776210237,setosa
-2.6692631778273266,0.4801903399110339,-0.27983096253563017,setosa
-3.1828329620843663,-0.03758967378637834,0.39396480496411557,setosa
-2.675617270589058,0.4890718443842026,0.08912591435262468,setosa
-2.834739445634885,-0.12014629928151521,0.10711812795435682,setosa
-2.3551352202876306,0.2058904720592416,0.2367882824139649,setosa
-2.8972213089730556,-0.19170966262038025,-0.34782782015286123,setosa
-2.69193044226968,0.6708117227669188,0.10125525740453781,setosa
-2.5319007798379825,0.1638226643313203,-0.13680702068952993,setosa
-2.6282825964585492,0.004944936119339438,-0.12856999673911573,setosa
-2.709483966526857,-0.23085712982187268,-0.09042762331790244,setosa
-2.667730967254263,-0.046885609506762016,0.04442737943781331,setosa
-2.8779332978334535,0.9500419139797316,0.16694925826307327,setosa
-3.078793909957113,-0.40640937645444897,0.021532945296218783,setosa
-3.1238062578898296,-0.66041396433614,-0.017102908753980475,setosa
-2.790147411719933,0.10693096806245173,0.0048906381157346746,setosa
-2.7740649948970755,-0.277202987715941,0.15524609786725196,setosa
-2.1840977809844304,0.41735122227568944,0.2372053440941216,setosa
-3.1072781196906587,-0.4901330683909446,0.3496670526396165,setosa
-2.540584067257315,0.4316382353928203,0.044948304574252654,setosa
-2.676194796047192,0.651159314055965,-0.036756104853057525,setosa
-2.5744995450950783,0.409546581640706,-0.015764208120463252,setosa
-3.1274292003145843,-0.4447362293078134,-0.003684568680621253,setosa
-2.477347450357418,0.16508520590275122,0.49285231795619816,setosa
-2.859181876127229,0.3661792823316823,0.2967817977989238,setosa
-2.8292457740935375,0.3198227207375641,0.0018064362188242311,setosa
-2.517311673365077,0.4632080021398357,-0.012958423986087042,setosa
-2.629486050671647,-0.02198576290035259,-0.048512770296342794,setosa
-2.575438210264287,0.08571664030984927,-0.24596750516287702,setosa
-2.45022683310148,0.24036671492820716,0.07924266017793803,setosa
-2.7289004079674024,0.5458019543142276,0.5207003696284338,setosa
-2.76848083559129,0.2124219872499804,0.0531119381382609,setosa
-2.4177551535227626,0.5618755278253085,0.05337507198865267,setosa
-2.4699760023688087,0.05650512836595656,-0.26477726536957596,setosa
-2.650324938266163,-0.08494769698957327,0.030323841650514993,setosa
-2.7047161610013846,0.8628723453189462,0.134899424349723,setosa
-2.8055468003683934,0.667273710312724,-0.09623720369820227,setosa
-2.6300966392639946,0.8060466385109022,0.5920819174877344,setosa
-2.7943184772162613,-0.4564983683172983,-0.07050980358962985,setosa
-2.788610909049726,-0.1957865879986791,0.4697075656542849,setosa
-2.7793923742870867,0.36592518574287247,-0.06078064607504968,setosa
-2.535015375097254,0.5042164349767697,0.05804857603272179,setosa
-2.5890274742753117,0.19812737251453427,-0.12094053316148318,setosa
-2.8590485212533263,0.06822670589839142,0.22378201888567667,setosa
-2.607396224446633,0.6730670010910051,0.3714620413696091,setosa
-2.647159601317395,0.1757796151993185,0.21907738667696852,setosa
-2.5393420082007467,1.0924581733541663,0.03596831651857803,setosa
-2.546219779036112,0.35168122227277365,-0.16079143918385158,setosa
-2.6245672363109747,-0.06797460435229308,0.07582622704658847,setosa
-2.8111746679614718,-0.39330530573627165,-0.11412771811085246,setosa
-2.390108543831346,0.25149463560812,-0.27303757829494457,setosa
